Juan                1.24%     214.3MiB / 500MiB     42.87%	157
connect             0.69%     96MiB / 10.69GiB      0.88%	158
ksql-server         0.68%     115.1MiB / 10.69GiB   1.05%	158
control-center      0.54%     95.09MiB / 10.69GiB   0.87%	158
zk-1                0.13%     95.89MiB / 10.69GiB   0.88%	158
Juan                0.69%     214.3MiB / 500MiB     42.87%	158
connect             6.21%     100.6MiB / 10.69GiB   0.92%	159
ksql-server         2.04%     115.5MiB / 10.69GiB   1.06%	159
control-center      1.64%     95.6MiB / 10.69GiB    0.87%	159
zk-1                0.32%     95.89MiB / 10.69GiB   0.88%	159
Juan                1.72%     214.5MiB / 500MiB     42.89%	159
connect             0.47%     100.7MiB / 10.69GiB   0.92%	160
ksql-server         0.85%     116MiB / 10.69GiB     1.06%	160
control-center      0.61%     99.86MiB / 10.69GiB   0.91%	160
zk-1                0.14%     95.89MiB / 10.69GiB   0.88%	160
Juan                0.68%     214.3MiB / 500MiB     42.87%	160
connect             0.90%     101.1MiB / 10.69GiB   0.92%	161
ksql-server         12.72%    120.5MiB / 10.69GiB   1.10%	161
control-center      0.84%     99.98MiB / 10.69GiB   0.91%	161
zk-1                0.27%     95.89MiB / 10.69GiB   0.88%	161
Juan                1.82%     214.3MiB / 500MiB     42.87%	161
connect             3.61%     102.9MiB / 10.69GiB   0.94%	162
ksql-server         0.62%     121.5MiB / 10.69GiB   1.11%	162
control-center      0.86%     100.3MiB / 10.69GiB   0.92%	162
zk-1                0.18%     95.89MiB / 10.69GiB   0.88%	162
Juan                0.65%     214.3MiB / 500MiB     42.87%	162
connect             1.15%     102.9MiB / 10.69GiB   0.94%	163
ksql-server         1.68%     121.5MiB / 10.69GiB   1.11%	163
control-center      1.51%     100.3MiB / 10.69GiB   0.92%	163
zk-1                0.21%     95.89MiB / 10.69GiB   0.88%	163
Juan                17.40%    213.6MiB / 500MiB     42.71%	163
connect             0.70%     102.9MiB / 10.69GiB   0.94%	164
ksql-server         1.49%     121.6MiB / 10.69GiB   1.11%	164
control-center      1.00%     100.3MiB / 10.69GiB   0.92%	164
zk-1                0.78%     95.89MiB / 10.69GiB   0.88%	164
Juan                17.35%    214.2MiB / 500MiB     42.83%	164
connect             0.88%     102.9MiB / 10.69GiB   0.94%	165
ksql-server         1.19%     121.7MiB / 10.69GiB   1.11%	165
control-center      1.95%     100.4MiB / 10.69GiB   0.92%	165
zk-1                0.33%     95.89MiB / 10.69GiB   0.88%	165
Juan                25.51%    214.3MiB / 500MiB     42.87%	165
connect             1.11%     102.9MiB / 10.69GiB   0.94%	166
ksql-server         1.13%     121.6MiB / 10.69GiB   1.11%	166
control-center      0.85%     100.4MiB / 10.69GiB   0.92%	166
zk-1                0.23%     95.89MiB / 10.69GiB   0.88%	166
Juan                20.65%    214.5MiB / 500MiB     42.90%	166
connect             3.71%     102.9MiB / 10.69GiB   0.94%	167
ksql-server         0.92%     121.6MiB / 10.69GiB   1.11%	167
control-center      1.27%     100.4MiB / 10.69GiB   0.92%	167
zk-1                0.15%     95.89MiB / 10.69GiB   0.88%	167
Juan                95.90%    216.5MiB / 500MiB     43.29%	167
connect             3.11%     103.2MiB / 10.69GiB   0.94%	168
ksql-server         2.65%     121.7MiB / 10.69GiB   1.11%	168
control-center      3.63%     101.4MiB / 10.69GiB   0.93%	168
